"Time,sec",1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,IslAv
823.0286723,63.976,24.973,70.058,54.088,72.567,95.371,73.906,69.263,45.874,82.432,79.127,58.718,106.582,98.131,72.611,42.602,69.481,105.829,57.115,62.08,63.292,85.604,212.187,142.494,119.015,171.171,226.222,71.752,63.537,90.672,146.055,108.722,86.511,141.985,146.538,155.167,91.134,73.851,42.108,67.344,142.487,113.676,83.693,53.405,69.068,81.632,41.84,104.62,85.016,91.542
823.5197395,65.034,24.603,68.729,52.216,73.454,100.666,73.454,70.636,46.434,79.83,83.039,57.958,109.685,91.201,73.101,44.175,73.896,102.16,59.1,61.268,63.241,89.595,210.534,143.47,123.069,177.305,233.229,72.299,62.779,92.786,147.354,115.741,89.8,150.528,153.588,141.461,91.888,73.61,43.272,67.946,142.234,117.248,82.698,52.771,69.039,85.944,42.05,106.993,87.955,92.675
824.0108067,64.118,24.246,69.167,59.813,70.938,99.692,74.858,66.347,48.485,80.91,80.814,55.202,108.883,93.478,74.089,39.617,69.787,102.176,57.837,63.221,61.223,87.143,209.988,138.216,113.992,171.4,204.41,73.356,60.653,99.905,143.862,120.602,87.482,145.403,148.848,150.309,94.355,74.617,43.158,68.061,138.551,112.475,81.638,54.183,66.589,83.068,42.432,121.959,97.425,91.816
824.5018739,64.521,24.441,66.445,54.579,70.522,98.364,68.596,71.945,47.096,83.135,79.794,60.55,114.047,90.668,73.591,45.621,70.937,103.426,59.114,62.64,65.908,86.693,212.252,139.388,124.435,174.081,212.535,72.833,62.234,99.263,146.548,112.214,89.445,151.198,152.543,155.455,93.892,77.148,45.295,65.108,134.384,114.208,83.398,51.474,70.208,84.526,43.736,128.986,110.042,93.254
824.9929412,63.336,25.401,68.751,57.661,70.208,99.364,70.162,64.598,48.969,83.041,77.794,60.719,108.714,95.2,73.86,45.457,72.125,101.098,58.516,65.155,61.783,87.892,211.829,144.33,120.351,186.347,226.674,72.467,67.967,102.605,160.657,124.118,94.438,157.779,155.434,150.873,97.023,74.888,44.525,65.82,147.665,114.819,83.997,50.784,68.192,85.03,41.468,147.84,126.586,95.598
825.4840084,67.387,23.401,71.969,59.573,70.499,100.666,70.025,72.798,47.792,80.527,77.049,58.538,109.508,88.83,73.843,43.26,73.645,103.444,58.579,62.094,61.558,89.919,226.291,153.336,119.374,189.191,251.451,76.9,65.921,107.071,155.548,129.73,97.484,166.593,155.068,164.498,96.88,75.321,43.423,64.777,146.654,112.254,82.396,53.237,68.214,84.25,44.448,131.835,117.593,96.829
825.9750756,61.555,25.689,71.329,60.023,70.456,100.669,73.096,65.733,47.909,79.707,82.736,58.855,106.551,89.334,73.047,43.628,74.779,101.767,60.087,62.642,66.243,88.781,223.661,164.076,137.176,186.447,225.125,70.215,65.972,111.376,173.571,133.056,98.348,161.764,162.015,157.219,95.811,74.577,43.228,65.084,139.476,120.688,81.85,50.884,68.585,85.987,43.031,128.6,109.038,96.765
826.4661429,64.492,24.653,69.388,57.842,70.879,100.107,73.909,68.821,47.934,81.381,80.04,55.857,112.101,95.208,75.394,44.093,73.017,105.932,57.365,66.051,63.922,89.564,227.236,161.702,127.183,191.69,252.743,74.018,65.037,109.206,165.081,133.214,99.168,166.188,160.998,160.041,95.415,76.943,46.212,61.734,145.969,113.505,84.253,54.729,69.792,87.285,43.193,130.206,111.721,97.804
826.9572101,64.47,28.187,67.26,59.287,74.28,97.04,68.509,67.307,46.278,77.06,78.357,59.689,107.054,92.411,76.573,42.011,69.309,101.503,57.375,61.45,65.721,89.393,227.964,156.535,133.454,193.076,244.465,76.997,66.172,113.447,168.28,129.39,100.336,175.843,168.695,165.137,95.224,77.973,46.632,69.84,148.887,117.194,82.781,48.84,69.731,84.661,43.02,122.252,100.894,97.515
827.4482773,64.844,25.086,67.802,59.801,66.943,98.101,70.463,73.549,46.848,80.2,78.261,56.863,107.761,96.25,77.134,44.851,70.437,105.27,61.652,64.397,65.058,89.797,230.346,163.229,129.905,191.174,242.528,73.272,67.035,104.019,171.421,132.308,98.309,169.837,162.521,164.614,96.294,76.137,42.295,65.431,136.421,118.509,82.651,52.023,67.427,84.553,42.11,122.847,102.568,97.166
827.9393445,63.383,25.035,70.031,54.193,69.561,94.447,69.34,71.364,46.6,78.916,78.717,57.24,110.496,96.527,76.577,46.238,70.401,103.154,58.35,62.718,66.123,91.111,230.759,153.915,129.111,193.509,253.021,74.203,68.282,105.475,165.282,125.036,90.815,174.733,162.346,166.633,95.953,77.393,45.187,67.232,146.241,117.915,85.061,55.286,70.045,87.717,43.237,118.144,102.692,97.26
828.4304118,63.862,24.909,69.794,55.795,73.023,99.905,67.53,70.792,47.855,78.688,80.302,59.553,111.111,96.902,75.604,44.305,72.85,104,59.107,63.992,67.143,90.001,235.762,167.833,135.156,193.009,253.722,75.292,68.856,109.853,172.28,122.165,104.234,173.559,163.453,160.871,99.577,80.565,43.215,66.675,143.222,115.795,80.236,53.755,69.424,81.75,41.916,120.558,106.279,98.286
828.921479,68.236,25.66,68,60.14,75.764,100.172,71.548,70.912,45.869,79.776,82.832,58.685,106.626,99.551,72.87,42.747,67.735,101.98,57.686,67.186,64.125,92.206,243.055,167.016,135.187,203.846,248.667,77.288,65.766,107.748,169.481,133.465,106.995,175.466,169.207,173.927,106.034,78.807,44.06,65.688,141.106,115.614,82.72,53.696,67.113,82.603,41.18,141.538,123.281,100.018
829.4125462,66.289,25.862,66.527,54.848,70.288,96.608,72.537,63.606,44.965,78.501,81.656,58.204,108.905,95.931,71.828,43.892,70.789,104.769,58.535,65.616,64.699,89.334,234.899,161.381,140.099,207.863,261.306,78.696,66.017,110.506,165.34,128.951,97.53,173.29,169.597,172.813,105.137,78.901,45.342,66.39,140.709,113.913,83.003,57.487,67.156,84.757,39.858,133.183,114.177,99.03
829.9036134,65.463,24.015,68.603,56.561,70.712,98.021,72.918,68.72,45.803,79.299,81.044,60.401,112.971,93.719,76.879,44.729,73.689,103.145,59.401,67.511,65.422,89.744,242.921,164.058,139.893,206.679,267.493,80.959,67.472,106.973,165.184,127.773,98.345,184.733,173.967,171.292,110.789,84.252,44.77,74.903,142.956,113.513,83.447,53.294,67.899,82.406,42.205,145.49,122.645,100.92
830.3946807,66.24,25.003,67.5,54.784,72.498,97.348,70.203,68.851,46.572,80.85,81.252,58.191,110.49,95.408,80.042,42.513,69.494,104.34,57.757,63.499,65.96,96.315,246.752,169.857,147.969,208.424,268.278,90.416,75.137,115.71,171.983,130.143,111.891,186.929,178.068,171.307,119.295,81.788,45.383,77.229,147.752,117.114,83.359,50.387,68.467,83.255,40.489,169.737,150.35,103.726
830.8857479,65.973,26.938,67.742,57.602,75.384,100.243,69.486,69.819,45.73,80.828,84.95,63.42,112.817,96.864,81.248,47.39,73.11,100.855,58.669,63.904,64.741,92.43,255.493,182.615,148.618,219.627,284.618,88.271,78.14,122.315,184.006,131.073,105.075,196.491,182.142,173.414,121.447,81.401,47.59,81.47,146.497,115.353,84.164,53.028,65.916,87.041,42.768,173.652,167.326,106.524
831.3768151,64.975,23.838,69.547,54.544,71.298,99.021,69.279,68.731,46.479,81.312,80.08,61.181,108.813,97.809,82.796,43.907,70.976,104.274,62.951,64.137,66.594,90.909,263.084,186.996,151.485,229.287,285.993,98.997,74.452,120.338,181.303,123.486,114.102,197.939,185.799,178.717,128.233,86.028,45.65,78.554,146.148,116.984,85.862,50.776,67.544,84.099,42.667,181.728,173.757,107.417
831.8678824,65.436,22.904,70.158,51.69,72.448,97.461,76.42,69.086,48.247,77.972,77.71,59.697,112.611,94.238,81.763,44.985,70.315,109.956,61.82,63.996,64.545,92.286,258.897,179.122,151.729,229.053,286.139,110.133,82.609,116.166,176.173,125.921,107.007,209.228,186.837,173.129,125.382,86.094,47.827,75.413,145.976,117.589,84.844,53.902,68.612,86.227,43.926,169.961,155.792,106.927
832.3589496,66.207,21.886,69.301,58.708,73.314,97.716,69.696,71.697,44.632,77.378,79.674,57.244,116.786,96.878,78.792,46.275,71.465,105.26,60.377,70.56,68.357,90.241,265.342,188.223,157.985,231.596,293.84,105.137,79.716,119.697,184.562,136.39,103.513,199.766,187.022,182.041,126.188,87.385,45.62,77.32,150.585,121.143,85.414,54.539,69.618,87.172,43.077,162.087,142.099,107.745
832.8500168,63.546,23.648,68.316,62.281,76.429,94.853,67.893,72.733,47.559,77.819,75.536,58.868,113.183,98.229,80.495,43.639,72.653,103.155,61.024,66.194,66.94,95.003,254.679,192.118,160.935,244.285,291.181,97.134,78.893,126.401,186.925,132.126,109.022,208.99,185.274,185.901,120.719,85.395,44.315,73.946,148.625,124.319,84.828,51.343,69.698,83.291,42.102,157.112,141.036,107.563
833.341084,63.838,22.434,66.91,54.363,71.428,97.707,71.655,68.825,46.423,78.407,79.717,57.424,113.045,98.318,79.592,43.669,72.38,102.586,62.564,64.309,67.031,93.297,276.113,194.359,151.351,248.265,305.201,109.69,85.437,124.601,188.859,138.088,111.107,208.825,188.556,186.955,127.539,92.215,46.597,76.47,143.775,118.866,87.603,54.562,69.189,89.811,40.823,170.998,162.955,109.688
833.8321513,67.004,23.87,68.839,55.082,70.867,97.101,70.404,69.707,45.723,78.585,80.857,55.622,118.969,98.688,79.64,42.829,68.066,104.123,62.426,67.084,72.036,93.405,276.931,196.871,161.851,239.053,302.292,107.442,84.601,129.048,188.536,135.084,116.776,208.029,194.37,188.603,129.605,91.105,45.182,73.19,141.586,116.815,86.348,52.039,65.912,86.038,44.655,177.3,168.631,110.18
834.3232185,67.223,27.448,68.15,54.807,74.767,95.263,67.486,67.642,45.153,79.434,82.302,61.519,115.27,98.998,81.439,47.918,70.033,110.907,60.119,64.225,73.453,95.053,276.32,198.379,170.573,251.142,295,121.094,85.483,127.695,195.487,132.777,124.129,214.132,192.185,191.678,147.787,96.654,45.045,70.247,137.396,119.317,86.88,53.704,68.221,86.853,41.745,183.538,160.958,111.899
834.8142857,63.993,25.219,66.454,53.865,73.75,96.18,71.568,67.571,45.803,76.002,78.326,59.057,111.399,97.396,81.358,42.491,73.754,109.419,59.068,64.732,65.739,92.294,279.09,191.78,159.393,248.36,313.257,133.005,93.297,129.355,192.622,133.647,115.509,205.096,193.05,192.071,153.091,98.062,47.863,68.755,138.155,118.036,85.586,57.814,65.808,86.459,43.179,179.51,167.572,111.528
835.3053529,63.735,23.53,66.437,56.357,67.263,95.549,66.97,75.192,49.049,77.493,83.039,60.298,115.245,103.248,79.159,46.037,67.364,106.792,62.114,68.184,72.241,93.912,280.114,207.906,172.71,244.401,296.819,139.247,86.585,130.807,185.634,131.788,117.83,217.401,191.242,197.122,162.569,105.139,42.107,73.348,142.244,120.739,85.167,53.064,71.54,88.921,42.768,181,155.645,112.716
835.7964202,67.61,25.305,66.251,52.807,74.052,97.967,67.224,70.044,45.479,77.447,74.663,59.055,114.198,98.487,81.552,46.487,70.792,106.139,60.915,65.845,68.81,95.453,275.5,194.276,161.817,239.306,263.944,139.764,89.845,126.685,199.939,130.921,119.088,211.597,192.957,190.687,149.648,98.922,46.72,73.407,143.288,115.877,84.848,56.634,70.009,90.608,45.873,169.38,142.47,110.42
836.2874874,65.826,22.837,68.841,55.316,71.817,93.56,71.073,68.013,45.614,77.065,80.154,57.189,119.08,104.356,81.747,43.9,74.167,106.346,59.475,65.82,67.252,98.186,277.792,201.764,166.019,255.077,314.806,145.415,94.144,133.017,193.798,146.236,119.097,214.008,193.516,200.652,150.533,101.162,47.2,68.584,138.832,121.105,82.909,53.874,66.844,87.73,46.135,183.622,162.693,113.555
836.7785546,63.403,22.742,67.642,55.871,73.632,95.586,70.749,72.107,49.728,76.024,79.72,62.155,123.642,108.277,84.571,45.743,72.063,107.086,62.873,68.325,71.42,97.621,284.275,203.457,162.698,258.41,325.826,148.704,92.039,133.576,193.965,143.833,120.713,217.478,197.575,199.039,146.21,101.443,47.187,69.171,132.918,119.962,87,56.755,68.871,89.815,44.471,167.135,150.65,114.166
837.2696218,66.492,24.423,68.507,52.444,74.443,96.799,71.781,74.606,48.94,76.333,83.412,59.282,118.652,111.392,84.94,43.628,75.106,109.007,65.834,69.119,70.685,97.531,283.656,198.477,166.897,255.299,315.847,139.982,91.88,134.588,204.648,151.368,117.431,217.388,203.638,200.515,155.831,107.19,46.217,70.167,132.192,123.205,87.1,52.25,66.546,85.988,43.409,212.707,190.964,116.301
837.7606891,64.728,23.912,67.285,57.754,77.085,98.277,68.014,66.396,47.256,75.434,79.596,59.637,119,101.535,81.017,40.569,75,107.48,58.433,65.479,70.022,98.886,279.722,199.842,166.668,261.427,324.59,145.73,93.59,141.227,201.827,154.283,113.956,226.088,208.168,193.53,158.083,105.962,44.072,68.667,129.049,120.348,84.704,54.101,67.417,87.081,44.957,201.112,169.797,115.281
838.2517563,68.612,23.035,67.001,56.392,72.366,96.678,67.091,68.735,47.573,78.12,79.05,58.866,118.44,107.67,90.397,42.398,72.494,111.203,58.295,67.519,69.913,99.893,277.999,201.492,167.809,272.947,338.875,147.038,96.037,132.141,196.262,151.146,119.645,222.979,199.656,197.427,159.674,110.766,45.815,72.489,131.267,123.774,88.96,56.24,67.397,87.942,43.768,179.467,166.969,115.872
838.7428235,64.887,25.564,67.717,62.146,76.17,91.988,70.765,68.958,47.573,73.632,81.549,59.242,123.916,111.597,87.24,47.911,75.203,109.505,61.851,66.912,72.339,98.439,282.941,207.339,167.16,258.7,322.535,133.656,94.974,135.248,199.164,152.732,118.976,223.555,204.884,203.242,164.051,109.316,46.09,67.091,130.565,119.656,81.332,56.802,67.312,93.045,42.787,195.776,178.901,116.386
839.2338908,65.256,24.195,66.024,53.813,77.135,97.151,74.925,70.861,46.032,77.002,81.106,57.719,122.772,107.573,88.037,43.565,75.918,109.688,60.735,67.029,68.42,102.932,275.489,201.225,180.523,267.386,321.403,165.073,105.882,142.185,206.922,152.998,112.251,228.361,205.379,209.528,186.825,123.124,45.205,69.418,130.532,118.426,83.25,55.358,70.375,89.228,42.905,238.325,204.51,119.795
839.724958,65.494,20.944,66.569,61.725,73.775,99.029,72.541,74.88,48.343,77.12,80.17,57.469,124.436,110.072,86.763,40.498,74.131,102.186,61.098,67.763,71.826,102.284,285.664,203.831,178.344,262.767,351.361,171.511,97.928,140.742,203.905,158.3,115.375,228.365,199.562,199.648,174.498,118.923,46.108,65.656,129.578,115.806,83.452,52.67,70.837,89.316,42.159,218.442,213.144,119.531
840.2160252,64.947,23.872,66.466,57.836,73.649,95.537,71.575,71.811,47.843,73.783,79.697,59.857,125.436,109.592,88.661,43.093,73.951,107.59,62.433,73.828,71.301,102.672,280.872,209.43,182.298,254.104,325.576,151.283,93.314,136.872,212.896,153.184,118.406,233.841,210.627,208.991,177.1,115.644,44.32,67.792,129.883,118.098,85.526,54.809,67.573,87.715,43.376,217.936,210.879,119.138
840.7070924,67.376,23.872,66.5,55.298,74.488,95.906,72.121,66.697,45.944,76.14,80.261,60.588,124.957,112.744,89.106,42.271,72.041,110.731,58.642,68.16,73.513,102.068,279.627,207.314,167.351,260.154,330.194,166.858,97.664,133.153,204.473,159.788,110.068,224.434,204.558,209.058,167.685,115.407,46.79,67.903,135.204,118.116,85.139,55.74,68.571,89.575,42.549,203.204,202.695,118.218
841.1981597,65.49,24.428,63.577,54.737,68.915,96.381,68.669,73.709,46.412,76.914,81.111,61.464,127.72,108.864,91.229,44.866,73.527,108.784,59.72,66.391,72.741,100.935,276.939,204.12,178.809,263.796,323.743,171.416,104.177,136.307,213.303,160.709,116,227.921,201.983,209.554,178.121,120.829,47.187,68.974,133.921,117.482,85.691,58.183,69.472,90.114,41.906,216.854,210.853,119.693
841.6892269,67.815,24.04,64.963,53.251,74.271,98.185,66.737,72.695,47.324,74.615,82.323,62.172,124.825,116.232,86.645,38.855,69.702,105.537,61.694,68.485,74.103,101.649,284.84,206.265,174.256,249.933,322.681,175.475,101.439,139.16,196.464,157.636,118.095,227.848,210.15,210.29,185.907,125.554,48.1,67.504,124.405,120.652,84.07,54.972,63.867,86.882,42.092,225.371,222.419,119.642
842.1802941,67.347,25.609,66.447,48.766,73.965,100.279,68.244,72.855,48.961,77.217,82.85,58.798,130.823,111.768,88.201,40.379,73.358,110.236,62.667,67.65,70.647,103.183,272.289,193.241,170.992,252.501,307.847,168.814,100.577,135.261,212.876,156.236,113.263,228.493,201.436,208.028,175.949,118.916,44.378,67.448,124.314,122.263,87.948,56.709,66.345,86.805,42.708,206.201,216.666,118.138
842.6713613,59.704,24.397,65.522,56.175,72.91,93.821,71.128,68.899,47.382,79.34,80.411,60.227,128.165,110.761,90.106,45.688,74.595,107.024,58.784,67.178,72.931,101.932,271.387,200.804,175.393,245.827,315.104,165.047,98.227,140.137,210.47,159.507,115.701,225.129,209.031,208.83,175.161,116.394,47.195,67.39,126.941,122.553,86.271,52.513,65.923,88.022,42.353,218.256,215.508,118.411
843.1624286,64.889,24.987,66.624,50.988,75.705,92.794,71.763,66.808,46.444,79.477,78.724,56.12,122.346,108.515,89.91,42.639,73.298,110.929,60.299,71.583,73.096,101.233,261.661,199.882,169.328,248.871,315.229,172.121,97.511,140.189,213.591,163.842,114.041,221.858,209.499,203.131,181.245,126.437,45.855,64.976,122.681,125.417,86.022,55.763,70.289,87.806,43.205,208.764,226.165,118.46
843.6534958,66.993,24.968,67.72,52.596,72.932,91.797,70.482,73.162,49.955,76.452,83.433,57.926,129.911,108.971,90.191,41.461,72.913,114.312,60.127,68.004,71.194,105.497,270.799,202.122,170.805,250.49,334.188,178.137,101.094,137.857,214.957,168.077,109.124,232.271,213,213.579,193.967,129.399,46.237,66.803,126.37,128.145,82.867,56.309,68.521,92.427,42.799,229.561,231.068,121.265
844.144563,65.359,24.217,69.13,51.462,75.676,97.993,72.712,70.463,45.572,76.751,80.279,60.422,123.381,109.838,88.322,41.576,75.563,110.475,60.362,68.589,71.971,101.246,267.752,195.363,169.038,251.769,317.09,162.799,93.703,142.708,209.467,155.863,112.032,221.031,207.699,210.68,195.587,128.374,46.612,65.857,121.157,124.726,81.646,54.753,68.544,91.263,44.088,246.49,231.478,119.57
844.6356303,64.922,23.965,66.587,54.807,73.679,97.971,75.785,69.301,48.508,78.364,79.765,60.557,124.292,104.022,89.742,44.175,71.069,105.986,61.285,68.051,69.319,99.618,264.24,193.109,171.698,243.436,301.785,158.484,91.734,142.036,203.631,152.39,116.285,226.52,212.874,210.116,193.212,123.492,45.588,64.028,116.976,121.458,85.789,55.418,67.842,88.94,42.931,216.22,213.683,117.463
845.1266975,66.376,24.052,69.63,56.082,74.762,93.806,75.82,71.566,49.428,76.701,83.344,63.019,125.739,109.263,89.785,49.55,73.901,109.627,61.817,64.274,70.625,104.372,268.271,199.198,171.092,247.726,318.806,168.451,90.982,142.7,214.562,147.167,112.212,215.898,210.061,206.968,196.433,123.107,45.385,65.634,116.803,117.63,84.609,57.531,64.81,86.935,42.047,224.025,223.471,118.899
845.6177647,63.717,24.918,66.684,53.275,74.932,98.218,71.724,70.135,46.701,75.236,82.722,59.534,127.412,115,88.668,42.476,74.838,109.306,61.834,68.571,74.297,106.312,264.406,205.318,159.542,237.446,296.965,147.499,84.88,143.271,212.265,152.385,113.294,222.196,202.479,212.088,186.511,115.074,43.562,65.924,113.839,122.228,82.626,53.034,67.914,92.8,40.405,213.668,206.069,116.616
846.1088319,66.439,26.882,66.873,53.462,74.762,92.444,73.247,65.459,47.327,78.239,79.205,60.313,129.887,110.842,88.486,45.524,73.498,107.243,58.278,71.225,73.203,99.562,255.3,192.178,155.775,228.623,240.569,150.816,87.921,140.914,205.965,148.071,111.241,214.614,213.148,210.594,178.293,117.78,45.615,65.47,114.576,117.103,82.082,54.278,67.321,88.77,44.752,216.533,208.64,114.272
846.5998992,64.477,22.652,66.081,58.111,74.657,94.399,73.313,69.491,45.646,75.893,80.36,59.057,131.521,110.886,89.231,39.082,74.415,109.927,62.127,66.448,67.547,105.241,249.65,193.261,163.214,238.676,306.646,141.995,86.371,138.874,207.323,147.719,108.735,218.409,209.78,194.785,171.876,112.391,45.335,62.981,110.928,123.045,82.203,57.265,65.894,87.666,43.697,211.625,202.073,114.755
847.0909664,64.613,23.62,66.248,55.012,74.566,95.464,74.295,69.808,47.414,78.669,79.54,59.456,125.94,108.294,89.215,44.353,70.715,109.674,62.01,72.301,77.598,98.628,260.561,197.174,161.622,238.949,306.792,142.72,89.574,146.229,213.888,157.874,118.423,228.532,202.355,206.5,179.522,112.648,45.367,60.725,108.094,119.783,82.971,55.126,70.442,88.833,44.053,205.961,210.653,116.384
847.5820336,64.468,24.992,65.204,57.842,75.845,95.99,71.664,69.716,46.183,78.221,84.135,63.055,126.924,107.814,89.733,41.175,72.856,110.613,60.873,67.194,71.759,104.178,253.395,191.218,160.95,236.8,301.014,158.903,90.435,145.191,222.689,153.458,111.112,220.217,210.538,211.118,187.48,113.236,46.968,61.688,110.784,118.973,83.954,54.534,68.271,92.023,42.381,228.95,220.594,117.292
848.0731008,64.995,25.513,66.401,54.175,75.98,97.206,74.79,73.078,47.975,77.073,79.477,59.443,128.854,110.635,88.017,43.26,67.817,106.701,59.37,68.961,70.246,104.141,259.008,190.171,169.336,233.417,300.292,148.47,88.753,147.107,215.55,159.216,105.625,220.365,204.32,201.133,181.518,114.653,45.608,59.656,105.005,116.833,83.733,57.647,68.165,87.697,44.018,208.616,204.35,115.599
848.5641681,65.078,26.379,66.912,54.766,80.551,93.821,71.696,71.219,47.31,73.518,83.528,58.429,127.533,112.931,87.414,38.294,70.491,110.199,58.47,70.724,75.663,102.518,250.741,188.824,166.427,234.791,302.111,159.963,87.62,149.048,218.49,163.67,113.888,228.096,214.27,208.024,190.907,112.212,45.555,63.186,104.862,120.676,81.802,59.541,67.424,84.502,41.432,225.762,210.988,117.189
849.0552353,65.29,25.985,66.597,54.398,73.784,96.38,75.205,69.785,48.063,73.849,83.084,60.044,132.695,111.091,90.44,43.911,71.323,104.26,63.531,68.458,73.431,105.95,253.197,188.929,164.931,229.965,290.167,153.533,92.574,147.128,217.47,160.281,114.453,217.221,211.309,204.071,182.186,110.314,44.908,61.532,108.45,119.045,81.145,53.907,66.722,87.715,41.293,211.641,205.607,115.862
849.5463025,65.913,22.902,67.463,57.971,75.383,88.049,72.906,72.493,48.073,67.561,79.092,60.91,134.988,115.885,88.225,44.565,73.618,108.959,58.579,69.571,72.946,106.801,247.764,184.359,154.752,227.335,295.812,146.64,85.207,147.376,218.977,156.542,116.165,221.219,215.17,209.358,180.724,111.011,44.045,65.87,105.393,113.768,80.467,55.634,66.07,91.278,44.048,214.586,209.679,115.553
850.0373697,66.575,25.547,70.889,56.421,73.952,92.4,71.623,72.341,46.288,76.525,80.013,60.151,130.014,115.971,89.9,44.286,70.063,107.37,59.829,69.937,73.129,106.045,249.158,190.63,168.943,227.279,307.806,139.471,87.391,143.345,228.36,153.974,114.521,213.211,217.253,210.571,175.588,108.662,46.177,61.983,103.047,116.464,82.836,56.827,66.894,85.359,42.055,204.506,203.551,115.615
850.528437,62.835,23.795,65.96,56.789,77.562,96.86,70.479,75.518,47.956,75.523,82.484,59.939,130.772,118.081,87.304,44.316,71.945,109.091,63.002,68.104,75.074,105.741,250.079,188.131,160.809,219.844,292.014,143.027,84.137,143.918,217.493,175.291,108.092,220.445,211.904,208.957,174.691,111.127,46.08,61.699,104.489,119.877,80.069,53.902,67.255,86.47,42.768,215.243,204.042,115.53
851.0195042,64.623,23.424,69.889,58.053,74.982,93.672,69.692,73.088,47.791,73.619,80.786,59.244,133.609,114.804,88.949,47,74.17,107.105,62.538,70.771,74.074,108.148,242.927,185.216,156.695,223.064,290.326,174.376,92.349,144.786,220.012,172.227,108.027,213.102,202.525,207.099,198.754,115.131,48.308,61.416,100.941,114.529,79.113,54.186,69.454,90.369,43.946,233.261,226.414,117.114
851.5105714,64.8,25.992,64.615,54.205,76.228,95.622,74.281,70.922,48.181,76.516,80.772,58.494,131.36,119.232,93.519,42.372,70.645,107.025,59.087,73.061,75.411,109.839,242.49,186.339,163.328,220.569,291.799,160.786,88.799,146.267,219.392,160.533,107.219,212.125,206.884,211.309,187.213,112.728,46.18,63.108,100.991,109.245,80.121,53.015,62.953,89.551,42.37,222.263,220.849,115.931
852.0016387,65.561,24.498,67.277,51.942,76.705,95.302,69.183,69.495,48.104,74.768,80.628,58.544,143.523,131.828,111.463,45.892,74.09,102.481,62.443,80.609,80.754,119.842,245.945,184.158,171.573,207.421,266.028,179.645,92.961,150.227,214.496,153.799,111.445,201.075,206.902,211.178,204.686,128.454,43.082,63.232,98.33,109.708,81.439,53.227,68.451,84.707,42.091,242.394,228.811,117.967
852.4927059,65.004,24.37,67.243,53.801,76.669,93.763,70.413,72.56,46.593,74.101,80.474,59.153,148.99,135.676,116.26,45.041,73.845,106.334,58.521,82.399,78.594,117.943,241.234,195.298,171.237,226.587,289.819,182.93,93.223,153.097,217.159,155.047,110.068,217.61,208.311,210.386,199.069,119.454,45.825,63.552,101.391,115.67,79.685,59.642,65.212,83.493,41.576,235.469,234.073,119.671
852.9837731,65.299,25.512,68.084,59.251,80.248,94.735,68.87,70.206,48.221,75.761,77.822,60.082,148.545,130.112,114.767,40.216,74.505,108.84,55.71,76.219,82.272,116.496,238.793,189.735,178.466,226.699,296.757,168.808,90.389,153.792,221.274,161.835,105.742,212.271,212.431,211.476,195.362,119.925,44.282,62.621,100.206,115.415,79.466,55.059,64.287,84.166,44.093,243.11,236.614,119.487
853.4748403,64.949,24.852,69.875,52.257,76.324,96.303,71.331,69.716,48.795,70.293,82.418,59.75,157.444,142.754,124.499,45.506,72.284,105.372,61.331,85.855,84.679,133.385,238.102,187.697,176.42,219.762,290.542,164.792,90.784,157.468,214.813,162.302,109.776,208.499,214.54,210.927,203.898,116.621,42.912,59.918,96.602,111.786,78.667,58.193,69.844,86.038,44.047,244.481,241.726,120.431
853.9659076,66.871,24.961,72.649,56.772,78.499,97.302,74.053,71.691,45.718,74.52,79.78,61.284,158.412,151.158,139.602,39.249,71.864,105.711,61.832,89.638,89.692,143.918,237.085,196.076,181.546,224.678,295.444,166.12,85.655,152.502,215.268,163.959,106.365,208.595,199.534,206.888,205.506,114.451,47.828,62.022,103.084,112.15,76.323,57.363,67.603,85.57,41.715,244.339,239.078,121.468
854.4569748,65.399,23.239,65.839,55.924,80.597,96.688,74.82,71.396,46.836,75.619,83.156,59.166,170.72,159.941,148.022,42.175,73.153,103.826,60.574,100.853,103.06,152.95,243.545,192.902,187.057,223.331,265.528,164.981,91.88,155.328,212.133,166.405,109.798,206.384,205.749,211.058,224.213,127.419,44.843,58.957,95.227,112.696,79.473,50.191,68.163,87.242,42.392,264.332,259.626,123.772
854.948042,65.292,25.446,68.625,56.45,78.263,97.194,73.523,74.602,47.493,76.267,81.608,60.66,167.839,172.189,152.98,43.625,69.167,101.054,63.964,106.358,103.074,163.009,240.136,186.842,181.458,230.25,289.924,190.523,94.985,162.324,216.96,164.844,107.754,208.478,205.983,201.704,228.304,136.699,44.38,66.154,94.049,115.803,78.579,57.302,65.634,88.281,43.408,278.629,287.359,126.845
855.4391092,64.889,23.372,70.311,58.673,82.203,101.591,69.272,71.602,45.897,73.849,84.416,60.584,185.272,184.37,162.084,48.238,72.008,106.255,61.958,114.08,109.502,173.962,236.941,188.004,191.714,223.532,298.243,190.651,93.655,156.235,222.481,166.433,106.535,207.39,205.728,204.406,222.221,135.683,46.005,61.407,97.37,109.893,78.24,55.722,66.131,88.561,43.602,264.97,274.348,127.765
